mean_Log_energy,mean_MFCC_0th_coef,mean_MFCC_1st_coef,mean_MFCC_2nd_coef,mean_MFCC_3rd_coef,mean_MFCC_4th_coef,mean_MFCC_5th_coef,mean_MFCC_6th_coef,mean_MFCC_7th_coef,mean_MFCC_8th_coef,mean_MFCC_9th_coef,mean_MFCC_10th_coef,mean_MFCC_11th_coef,mean_MFCC_12th_coef,mean_delta_log_energy,mean_0th_delta,mean_1st_delta,mean_2nd_delta,mean_3rd_delta,mean_4th_delta,mean_5th_delta,mean_6th_delta,mean_7th_delta,mean_8th_delta,mean_9th_delta,mean_10th_delta,mean_11th_delta,mean_12th_delta,mean_delta_delta_log_energy,mean_delta_delta_0th,mean_1st_delta_delta,mean_2nd_delta_delta,mean_3rd_delta_delta,mean_4th_delta_delta,mean_5th_delta_delta,mean_6th_delta_delta,mean_7th_delta_delta,mean_8th_delta_delta,mean_9th_delta_delta,mean_10th_delta_delta,mean_11th_delta_delta,mean_12th_delta_delta,std_Log_energy,std_MFCC_0th_coef,std_MFCC_1st_coef,std_MFCC_2nd_coef,std_MFCC_3rd_coef,std_MFCC_4th_coef,std_MFCC_5th_coef,std_MFCC_6th_coef,std_MFCC_7th_coef,std_MFCC_8th_coef,std_MFCC_9th_coef,std_MFCC_10th_coef,std_MFCC_11th_coef,std_MFCC_12th_coef,std_delta_log_energy,std_0th_delta,std_1st_delta,std_2nd_delta,std_3rd_delta,std_4th_delta,std_5th_delta,std_6th_delta,std_7th_delta,std_8th_delta,std_9th_delta,std_10th_delta,std_11th_delta,std_12th_delta,std_delta_delta_log_energy,std_delta_delta_0th,std_1st_delta_delta,std_2nd_delta_delta,std_3rd_delta_delta,std_4th_delta_delta,std_5th_delta_delta,std_6th_delta_delta,std_7th_delta_delta,std_8th_delta_delta,std_9th_delta_delta,std_10th_delta_delta,std_11th_delta_delta,std_12th_delta_delta,class
10.5567,16.3289,7.5948,-0.46471,0.1764,-1.7224,-1.1942,-1.3643,-0.42522,0.39449,-1.3666,-0.89365,0.42215,-0.048295,-0.00047359,-0.016237,-0.010454,0.026296,0.015544,0.0095732,0.011008,0.0066209,-0.0026617,0.0024814,0.0026566,-0.0057881,-0.0035617,0.00085514,0.00057063,0.0015084,-0.0005404,0.00016136,9.95E-6,0.00047399,0.0004078,0.00077888,5.43E-5,-0.00043178,0.00030238,0.00010643,-7.38E-5,0.00024164,0.15273,1.0417,0.75959,0.8776,0.6588,0.5563,0.47368,0.47536,0.40402,0.26339,0.20752,0.27693,0.20146,0.22409,0.02924,0.091758,0.1026,0.075435,0.047289,0.065549,0.053436,0.044517,0.04658,0.036232,0.02807,0.026588,0.030405,0.030872,0.012229,0.042165,0.043765,0.030758,0.024362,0.022067,0.030378,0.017831,0.02191,0.016452,0.012849,0.013477,0.014128,0.013326,0
10.6309,17.0488,6.4046,-1.7717,-0.98351,-2.3246,-1.0871,-1.5569,-0.50812,0.1303,-1.8681,-0.39254,0.1957,-0.0047283,0.0016333,0.011295,-0.00043514,0.017041,0.012676,0.00091705,0.0013433,0.0035057,-0.00095881,-0.0014868,0.0006379,0.00036971,0.0033434,-0.00095445,0.00013283,0.00012295,5.45E-5,-0.00053964,0.00024746,-0.00053705,-0.00011864,4.52E-5,-0.00034713,-1.24E-5,-0.00029561,-0.00016222,-0.00024523,3.55E-5,0.18119,0.77923,0.71341,1.0059,0.66276,0.32509,0.34826,0.34531,0.37781,0.29825,0.25997,0.21631,0.17078,0.24307,0.018014,0.082138,0.080927,0.068509,0.048598,0.040135,0.038487,0.030295,0.030233,0.033421,0.027824,0.024681,0.0217,0.022163,0.0066629,0.042346,0.045381,0.03578,0.026243,0.0213,0.017974,0.012461,0.013888,0.015502,0.013018,0.011224,0.010616,0.008895,0
9.5057,11.3469,8.7847,2.8587,-1.6483,-1.0759,-1.2563,-1.3901,0.30546,1.6657,-0.27596,-1.201,0.1312,-0.49748,0.0014044,0.010801,-0.0025728,-0.0020558,-0.0015819,-0.0031461,-0.0026626,0.0022093,0.0010012,-7.24E-5,-0.00037042,-0.00055167,-0.0029962,0.0016949,-3.90E-5,0.00080044,-0.00083488,-3.61E-5,0.00058454,5.87E-5,0.0002086,-0.00019296,-5.81E-5,0.00010439,2.49E-5,1.07E-5,-0.00024665,-0.00011153,0.30655,1.3538,0.57119,0.60301,0.34563,0.33463,0.22647,0.21521,0.19215,0.33912,0.19222,0.29446,0.2607,0.16893,0.031902,0.12852,0.086847,0.047825,0.055156,0.039087,0.036061,0.03451,0.028753,0.041507,0.028218,0.034997,0.042329,0.022648,0.010033,0.041082,0.034831,0.014057,0.021973,0.016192,0.015394,0.015056,0.012494,0.015635,0.012363,0.015048,0.016163,0.010471,1
9.3077,10.8166,8.838,3.2068,-1.6442,-0.98445,-1.1649,-1.2829,0.37402,1.5317,-0.19242,-1.2645,0.0044319,-0.6143,-0.0051058,-0.020161,0.001743,0.0054082,-0.00081652,0.0020619,-0.0032592,0.0026771,-7.54E-5,-0.00011039,0.0040499,-0.001154,-0.0011634,0.0030596,-7.96E-6,-0.00054233,0.00067509,-5.87E-5,-0.00014858,0.00012512,0.00057672,-0.00016054,-0.00016561,0.00033348,-0.00014445,3.19E-5,0.0001169,-0.00021844,0.55461,1.6561,0.46428,0.62692,0.28024,0.23936,0.2471,0.32556,0.15796,0.26283,0.2666,0.17165,0.19987,0.18158,0.036672,0.11784,0.062662,0.05605,0.041445,0.033747,0.036554,0.038633,0.023414,0.03339,0.024428,0.023114,0.028186,0.02852,0.01151,0.041021,0.029449,0.021294,0.018469,0.015397,0.015202,0.01801,0.010647,0.01422,0.010898,0.010738,0.013198,0.012694,1
9.4393,12.2781,8.2018,2.6027,-1.368,-1.545,-0.85095,-0.98216,0.12345,1.7505,-0.49813,-1.1652,0.35726,-0.76394,-0.0045449,-0.0058505,-0.004943,-0.0018327,-0.00012232,0.0021956,-0.0019866,-0.0010235,0.0008657,0.00091067,0.0019289,0.0012697,0.0019868,0.0013328,0.00018017,0.00024537,-7.23E-5,0.00021667,-5.24E-5,-3.49E-5,-0.00029862,0.00015029,0.00018076,0.00026892,5.42E-5,-0.00029169,-0.00037786,-1.98E-7,0.35208,1.0028,0.44073,0.37174,0.28422,0.2504,0.31513,0.2386,0.2114,0.20786,0.21841,0.18012,0.26331,0.17774,0.04752,0.11624,0.072491,0.039716,0.048579,0.032124,0.038976,0.042392,0.028539,0.030924,0.029426,0.029978,0.037988,0.025724,0.015966,0.035724,0.032599,0.012589,0.020083,0.01383,0.015661,0.017861,0.012729,0.015522,0.012331,0.014295,0.016746,0.012176,1
10.316,16.6835,5.5306,0.43575,-0.31769,-2.0674,-0.6877,-0.72288,-1.1989,-0.91105,0.21163,-1.0836,-0.67915,0.3277,0.0012269,-0.0042734,-0.00056155,0.0037355,0.011325,-0.0012872,-0.0050677,0.0040516,-0.0039357,0.0036,0.0037583,-0.0007663,-0.00020381,-0.0033413,-7.84E-5,-0.00050323,-0.0001585,-5.59E-5,0.00073885,-0.00044081,0.00031124,-0.0004347,-0.00031923,0.0004843,0.00033414,-0.0003286,9.90E-5,-0.00024783,0.1812,0.57975,0.30024,0.34806,0.67926,0.33271,0.42866,0.48179,0.31954,0.23208,0.25236,0.21565,0.2597,0.23904,0.021939,0.089462,0.038258,0.043132,0.041911,0.04459,0.035869,0.039655,0.028198,0.033722,0.026554,0.026213,0.028076,0.023391,0.0078174,0.035064,0.01885,0.02048,0.0166,0.01952,0.016995,0.017838,0.013145,0.016188,0.0134,0.01253,0.013166,0.011995,0
10.4201,16.1764,5.5563,0.71635,0.12217,-2.1374,-1.1233,-1.2318,-1.2512,-1.046,0.02935,-0.46998,-1.0002,0.51525,-0.0020297,-0.010993,0.00034109,0.0035259,0.0049011,-0.0029358,0.0005531,0.001166,-0.0041693,0.00083972,0.0034365,-0.0014664,-0.001581,-0.0010204,-2.44E-5,-0.00053885,-1.15E-5,0.0002429,0.00041563,-0.0001827,-0.00020534,0.00011233,-0.00028308,0.00018534,0.00012909,-7.88E-5,0.0002402,-0.00027989,0.1607,0.81053,0.33868,0.35827,0.27748,0.33459,0.25765,0.31473,0.31999,0.17486,0.2422,0.17303,0.18147,0.19352,0.019623,0.087911,0.038765,0.034848,0.034227,0.032681,0.030901,0.032119,0.02689,0.025472,0.023482,0.022634,0.023751,0.022836,0.0072711,0.038093,0.020923,0.018875,0.015467,0.017792,0.015703,0.015277,0.013835,0.01324,0.012113,0.012019,0.01212,0.011448,0
10.367,16.919,5.851,-0.10681,0.024258,-2.278,-0.551,-0.019861,-1.4728,-1.7925,0.46263,-1.0513,-0.49533,0.70528,0.0011725,0.0067772,-0.0010878,0.00042794,0.0042365,-0.0011581,-0.0026695,0.0038255,-0.0031025,-0.001424,0.0027845,0.0024143,0.0029046,0.0011364,1.09E-5,0.00028553,1.70E-5,0.00015338,6.76E-5,0.00021836,0.00029597,0.00012537,1.05E-5,0.00039405,1.60E-5,2.11E-5,0.00010769,7.96E-5,0.15656,0.58904,0.34035,0.28841,0.25433,0.2274,0.25352,0.20369,0.23427,0.225,0.25713,0.21181,0.16357,0.14849,0.023352,0.084368,0.039283,0.040961,0.029404,0.029512,0.026129,0.027177,0.023189,0.028034,0.025971,0.023265,0.019721,0.019842,0.0084626,0.034731,0.021684,0.018957,0.014915,0.015613,0.013735,0.012326,0.01261,0.014785,0.014062,0.011337,0.0099743,0.0095553,0
10.5586,17.0624,7.2102,0.34751,1.4192,-2.1223,-1.2662,-1.1753,-0.22562,0.50702,0.12339,0.25454,-0.8519,-0.35445,0.00079134,-0.0035305,0.0042854,0.0014656,-0.0012876,-0.0043641,-0.00048888,0.0039181,0.00062373,-0.0010318,-0.0016308,0.0016043,-0.00024754,3.29E-5,-0.00010891,-0.00032836,2.64E-5,-0.00016065,8.00E-5,-0.00042342,0.00034013,4.92E-7,-0.00011601,-0.00026309,0.00026719,-0.0001022,-0.00023986,5.69E-6,0.09115,0.55306,0.4945,0.41817,0.31641,0.41173,0.20466,0.25805,0.20037,0.16988,0.17632,0.1591,0.15137,0.13366,0.015372,0.079121,0.06189,0.059173,0.041938,0.036171,0.027856,0.02241,0.02267,0.020216,0.021534,0.017724,0.019261,0.016275,0.0062371,0.039108,0.038251,0.032805,0.025902,0.022314,0.016605,0.012545,0.0097645,0.009847,0.011058,0.0093998,0.010408,0.0083004,0
10.4241,16.5615,7.1999,1.4903,1.3337,-1.6434,-1.217,-0.91063,0.27416,0.39524,-0.0018098,0.57366,-0.47947,-0.35788,-0.0012353,-0.008986,0.0023658,0.0055097,0.00040246,-0.0078035,0.0044481,0.0068691,-0.003822,-0.0021599,0.0012143,0.002308,-0.0017897,0.00023622,0.00020383,0.0011219,-0.00037649,0.00018994,-6.57E-5,0.00027039,-0.00037351,0.00043999,0.00017718,-0.00017565,-4.28E-5,0.00020392,-0.00014318,7.79E-5,0.14426,0.74916,0.45613,0.46735,0.31422,0.33665,0.27358,0.42714,0.25642,0.23665,0.15532,0.21721,0.18146,0.15021,0.022091,0.10931,0.057463,0.065534,0.044124,0.035095,0.02935,0.036205,0.022216,0.029397,0.019757,0.025336,0.022455,0.018744,0.0092184,0.050357,0.03081,0.031725,0.02237,0.016492,0.014826,0.017669,0.011821,0.015025,0.0097059,0.011656,0.011329,0.010351,0
10.6179,17.8242,7.1268,-0.30518,0.91424,-2.1982,-1.0532,-1.2043,-0.41178,0.83281,0.48992,-0.067604,-0.67449,-0.17794,-0.00018143,-0.0090872,0.0050129,0.00075504,-0.0016927,-0.0030669,-0.0016906,0.0023892,-0.00045975,0.00074344,-0.0010564,-0.0020009,0.0021397,-0.0013809,-8.84E-5,-0.00097712,0.00044621,0.0002752,-0.00063828,0.00077816,-0.00096871,0.00034474,9.01E-5,-0.00012421,-1.44E-5,0.00010523,-6.98E-5,-0.0001229,0.145,1.0351,0.49798,0.50978,0.38524,0.30747,0.24387,0.21497,0.27365,0.14603,0.17138,0.16158,0.15568,0.14896,0.015745,0.10446,0.06669,0.051828,0.041753,0.039196,0.03608,0.032494,0.02698,0.021346,0.022557,0.020502,0.017381,0.019329,0.0053659,0.042334,0.033957,0.028109,0.023492,0.019815,0.018329,0.016796,0.012443,0.010267,0.010421,0.0095328,0.0084536,0.0093059,0
9.8876,15.5816,5.6648,-1.6126,-0.90562,-3.1471,-1.5095,-2.0708,-0.17745,1.6965,-0.71533,-1.1965,-0.66327,-0.27349,0.0010312,-0.0029928,0.0032801,-0.0034784,-0.005098,-0.0014371,0.0036711,-0.00063689,-0.0024322,0.0021836,0.0020121,0.00028054,-0.0016748,-1.75E-5,-8.75E-5,-4.62E-5,-0.00027433,-2.45E-5,4.45E-5,-0.00031244,0.00019304,-0.0001511,-0.0001601,0.00015117,-0.00040962,0.00011841,-0.00031431,-4.43E-5,0.12567,0.55752,0.49081,0.34026,0.47417,0.26975,0.31039,0.20999,0.20669,0.19111,0.21436,0.1404,0.18276,0.17907,0.019919,0.067864,0.063126,0.047421,0.051183,0.038994,0.035721,0.029602,0.023269,0.026905,0.022915,0.021744,0.026504,0.021538,0.0062928,0.03253,0.032988,0.023613,0.027075,0.019506,0.017913,0.014241,0.012076,0.012015,0.010862,0.012063,0.012418,0.010615,0
10.1218,16.3648,5.3984,-2.2301,-0.6523,-3.2043,-1.9445,-1.842,-0.089663,1.2751,-0.54572,-0.98161,-0.87351,-0.39294,0.0016288,0.0056926,-0.0012137,0.0020444,-0.0078497,0.0046679,0.00063597,-0.0037362,-0.0012273,-0.0025712,0.0008524,-0.00063636,-0.0047803,0.0016612,-4.39E-5,0.00011195,-0.00035683,-4.63E-5,-0.00028678,0.00012688,-0.00019419,-9.09E-5,-8.21E-5,-7.01E-5,6.32E-5,-0.00021643,8.08E-5,-0.00019103,0.11253,0.48031,0.48889,0.39419,0.49682,0.34107,0.39574,0.33375,0.21166,0.16636,0.17049,0.18447,0.20097,0.17877,0.017007,0.076054,0.06189,0.048202,0.062691,0.051186,0.037951,0.036305,0.03187,0.025544,0.0254,0.021663,0.022946,0.023339,0.0058664,0.029964,0.02905,0.023159,0.027524,0.022438,0.017455,0.017185,0.015435,0.011965,0.010624,0.010764,0.011002,0.010977,0
10.1754,16.6875,4.6087,-2.2447,-0.91574,-3.4108,-2.2248,-1.3901,0.14112,1.4453,-0.59796,-0.9773,-0.66164,-0.74401,0.0011365,-0.0024607,0.0066505,-0.00025423,-0.0070025,0.0070725,-0.0014682,-0.0030564,0.001044,-0.0015163,0.0019922,-0.00052646,-0.003409,0.0017654,-7.67E-5,-0.00040357,0.00058362,-0.00021096,0.00043383,-1.27E-5,7.71E-5,0.00011024,0.0001241,0.00014114,-1.34E-5,0.00017041,6.62E-5,9.59E-5,0.14651,0.66676,0.49914,0.32964,0.48744,0.42378,0.20111,0.2487,0.2218,0.21253,0.17221,0.14905,0.22792,0.16991,0.016595,0.10109,0.072482,0.037096,0.06532,0.055749,0.032529,0.032713,0.032521,0.03502,0.022872,0.020824,0.021886,0.022618,0.0051663,0.035286,0.028541,0.01986,0.021898,0.021544,0.014883,0.015647,0.013652,0.014605,0.011213,0.010871,0.0099297,0.011117,0
10.5873,17.6703,7.7822,-0.039816,-0.29072,-0.82584,0.12727,-1.7573,-1.0232,1.3383,-0.40112,-1.0092,-0.012624,-0.7674,0.00042508,0.0030466,-0.0042258,0.0084067,-0.0062708,0.00035579,-0.00083357,0.0067769,0.0028603,-0.0048016,0.0028672,-0.0023713,-0.0011536,0.0016202,-2.91E-5,0.00045013,-0.00051188,0.00038147,-0.00011992,-6.44E-5,-0.00030044,7.98E-5,2.27E-5,7.63E-5,-4.56E-5,0.00028246,-4.86E-6,0.00016511,0.082672,0.49105,0.505,0.31567,0.27044,0.28364,0.27113,0.31119,0.15442,0.27177,0.27003,0.18744,0.20681,0.19404,0.012158,0.063033,0.059123,0.034381,0.027236,0.048641,0.033184,0.028814,0.023283,0.037006,0.030289,0.022655,0.024107,0.028258,0.0047975,0.036155,0.035822,0.018281,0.01284,0.020445,0.016716,0.01462,0.010843,0.016467,0.012558,0.012348,0.015108,0.013992,1
10.6174,16.9694,7.0136,1.7426,-0.33813,-2.1859,-0.46937,-1.693,-0.73477,1.5843,-0.25881,-1.2041,-0.38107,-0.71709,-0.00040619,0.0063241,-0.00043177,-0.0049747,-0.0031068,0.00019238,0.0034977,0.0039904,-0.0039154,0.00017385,0.003319,-0.0019209,-0.0013046,-0.0017748,-5.65E-5,-0.0010903,0.00090103,-0.00030836,0.00036233,-0.00040133,0.00039208,-0.00029292,9.02E-5,8.63E-5,-0.00013233,9.72E-5,-0.00012765,0.00011212,0.1392,1.1156,0.5001,0.45216,0.25482,0.24246,0.33439,0.30695,0.26297,0.25453,0.21734,0.22661,0.24163,0.20394,0.018966,0.10197,0.067598,0.043478,0.034016,0.032208,0.042883,0.035704,0.026497,0.038309,0.025738,0.038287,0.034808,0.020559,0.0066612,0.045644,0.032747,0.01842,0.014406,0.017077,0.019173,0.017676,0.012249,0.019754,0.012747,0.019496,0.017956,0.010773,1
10.4407,17.9166,5.8779,1.3734,-0.33515,-2.4241,0.0074036,-1.5148,-0.99798,1.3653,-0.73489,-1.7168,-0.60623,-0.54937,-0.0015636,0.0033776,-0.0042107,-0.0040862,0.0023073,0.0006145,-0.0013531,0.0024496,-0.0018997,-0.00080562,0.0029796,-0.00082311,-0.0014054,-0.00048596,3.17E-5,-0.00082992,0.0011,-0.00066483,0.00040108,-0.00057224,0.00014597,0.00010518,-0.00055274,0.00049476,-0.00016101,8.62E-5,-7.85E-5,-4.11E-5,0.13245,0.57868,0.3547,0.29713,0.21901,0.21242,0.21903,0.2136,0.22392,0.2303,0.29227,0.18752,0.24812,0.18629,0.020392,0.069558,0.055944,0.037749,0.028769,0.030817,0.03005,0.030541,0.025593,0.027941,0.030436,0.026665,0.030307,0.022681,0.0065502,0.030371,0.028138,0.020637,0.013108,0.015595,0.014601,0.01292,0.013627,0.01424,0.015324,0.013954,0.015833,0.012043,1
8.5742,10.2189,7.8599,0.44205,-0.087868,2.6063,-0.64463,-1.9221,-1.0676,-1.0286,-0.59621,0.024949,0.16201,0.0024046,0.00089168,-0.0038364,0.0031757,-0.00048448,-0.0015564,0.0037705,-0.0015623,-0.0041676,-0.0025085,-0.0003425,0.0022743,0.00047282,-0.001621,-0.0014935,6.08E-5,0.00034915,0.00031322,-4.89E-5,3.51E-5,-0.00016817,9.84E-5,-1.39E-5,8.72E-5,-3.80E-7,0.00019787,7.96E-5,3.31E-6,-0.00025961,0.24088,0.61029,0.60497,0.29843,0.42711,0.40511,0.2853,0.25747,0.33219,0.26553,0.2817,0.24356,0.18636,0.21929,0.034231,0.079334,0.080081,0.044569,0.059321,0.052986,0.040421,0.034535,0.050306,0.029815,0.033256,0.035191,0.024111,0.031738,0.016411,0.045905,0.043926,0.023089,0.02865,0.027471,0.021368,0.016575,0.025343,0.016004,0.016865,0.01742,0.013305,0.014795,0
9.713,13.3244,8.1017,0.85324,-0.28412,1.8815,-0.79282,-1.3485,-0.80995,-1.0594,0.20595,0.99911,-0.13361,-0.46761,-0.0038427,-0.0074006,-0.0037772,-0.0013255,-0.00088761,0.001358,-0.0022237,-0.0049082,-0.0016483,-0.0028438,-0.0034774,-0.0023823,-0.0020646,-0.000817,-0.00013799,-0.00010766,2.33E-5,-0.00083871,-6.66E-5,0.00031131,-0.0010513,-0.00030228,0.00016086,-0.00011592,0.00016243,-9.87E-5,-1.69E-5,1.93E-5,0.29349,0.7892,0.57669,0.29385,0.28488,0.40579,0.28187,0.22513,0.22002,0.23047,0.18234,0.20037,0.1699,0.15426,0.028216,0.087037,0.072668,0.038718,0.039917,0.053767,0.043426,0.029785,0.031381,0.033267,0.026417,0.02608,0.025216,0.023109,0.01126,0.036741,0.03403,0.017176,0.017857,0.023716,0.01807,0.012398,0.016306,0.014185,0.012405,0.013087,0.011206,0.010779,0
9.8832,14.5362,7.5482,1.377,-0.18845,1.9594,-0.80916,-1.4279,-0.57223,-0.70521,-0.24204,0.025237,-0.22113,-0.0046845,0.0013489,-0.0037001,0.0017243,0.0067291,-0.00059776,-0.0053937,-0.0008613,0.0059549,0.0025819,0.0012214,0.001003,-0.00075598,0.00022255,0.001073,1.74E-5,-0.00019036,0.00051544,-0.0006372,-0.00066123,0.00037419,0.00035612,-0.00032534,-0.00029842,-2.06E-5,-0.00010432,-0.00026976,6.83E-5,0.00030421,0.17382,0.48432,0.37429,0.42652,0.29781,0.35792,0.27682,0.35044,0.31316,0.24708,0.21629,0.23745,0.1828,0.20277,0.027075,0.056374,0.043584,0.037888,0.039884,0.03797,0.039207,0.025893,0.034677,0.036813,0.030398,0.030298,0.024197,0.027353,0.015618,0.031896,0.02227,0.020252,0.020663,0.020224,0.021978,0.014656,0.015099,0.019465,0.015043,0.015236,0.013634,0.015947,0
9.644,15.2347,6.8927,0.38418,0.74578,-1.3083,0.11156,-2.7503,0.93773,0.93801,0.85385,-1.1058,-0.82101,-0.65134,-0.00011348,-0.00089397,0.0026747,-0.00071968,-0.0028378,0.0014906,0.0060274,-0.00056365,0.0016695,-0.0062638,0.00093811,0.0027515,-0.0032491,-0.0035545,9.27E-5,0.0016983,-0.00097047,0.00029132,-0.00068947,0.0009661,-0.00085036,0.00058814,-0.00053566,0.00027149,0.00042909,0.00024368,-0.00046211,0.0006164,0.12921,0.73826,0.76341,0.74536,0.62982,0.53911,0.55042,0.56964,0.52144,0.5021,0.3911,0.33673,0.31025,0.34434,0.022392,0.10768,0.1096,0.1014,0.084652,0.069038,0.08153,0.088228,0.080153,0.068548,0.043012,0.040155,0.042924,0.0443,0.0092936,0.04981,0.051366,0.045315,0.038276,0.033919,0.037375,0.040188,0.03793,0.029953,0.022572,0.021876,0.021367,0.020339,1
9.5481,16.0481,6.0392,0.78531,1.3862,-1.7565,-0.051969,-3.4064,1.1162,0.060925,1.2502,-1.1022,0.07873,-0.77066,-0.0042017,-0.010277,0.0002308,-0.00077879,-0.0016122,-0.0013679,0.00092531,0.0026122,-0.0017769,-0.00097482,0.002496,0.0046945,-0.00054622,0.00056798,-0.00032024,0.00025146,-0.0008731,0.00072615,-0.0013151,0.00099116,-0.00077953,0.0011519,-0.00085715,0.00068129,-0.001009,0.0009171,-0.00086202,0.00032484,0.18858,0.69319,0.62811,0.54737,0.5137,0.50082,0.50975,0.47827,0.42548,0.4487,0.3865,0.39589,0.30443,0.26249,0.036217,0.080242,0.088063,0.079264,0.078334,0.062862,0.071235,0.065609,0.058104,0.059867,0.055177,0.050355,0.048416,0.039458,0.014509,0.035417,0.045593,0.040321,0.039331,0.033594,0.036977,0.034395,0.027896,0.03003,0.029124,0.025378,0.021373,0.018383,1
9.4385,14.8275,6.4041,1.1843,0.81269,-1.9953,0.2427,-2.9096,1.2303,0.13844,0.62827,-1.0985,-0.47212,-0.48253,-0.0022087,-0.014164,0.0010737,0.008824,0.0017211,-0.0088935,0.003778,-0.0031247,0.0065603,-0.0096871,0.0023089,0.0010767,0.0012768,-0.005083,1.00E-5,-0.0010812,0.0014035,-0.00069844,0.00084474,-0.00080867,0.0012242,-0.0013393,0.00080933,-0.0001243,0.00037466,-0.00071132,0.00011439,0.00019019,0.12293,0.83504,0.61194,0.75582,0.51863,0.61277,0.48027,0.49671,0.49108,0.53881,0.34378,0.31183,0.27404,0.27807,0.016142,0.080453,0.07335,0.077383,0.066878,0.065669,0.063864,0.063375,0.05334,0.054097,0.045114,0.039009,0.035927,0.042662,0.0071178,0.040626,0.039156,0.038741,0.033915,0.034309,0.032469,0.03401,0.028138,0.02766,0.021146,0.020142,0.018697,0.017724,1
9.4554,14.1534,5.7205,3.0253,0.62769,-4.0067,0.53725,-1.8629,0.0027609,0.49639,-0.53647,-1.7198,0.43592,-0.75599,-0.0020948,-0.006211,0.0010204,-0.0016734,0.0029053,0.0032744,-0.0038172,0.002212,-0.0049744,-0.00026914,-0.0028119,0.0032704,-0.0016716,0.0022248,1.37E-5,-0.00060205,0.00048423,-4.54E-5,-0.0001052,2.62E-5,0.00015592,-0.00055233,-0.00026516,6.18E-5,-0.00024328,-0.00062377,0.0004622,-0.00018492,0.28422,0.99772,0.72067,0.43712,0.43844,0.58316,0.58109,0.43539,0.42244,0.30413,0.32168,0.3677,0.32406,0.19673,0.045277,0.13458,0.10831,0.064187,0.062959,0.097062,0.096647,0.072738,0.058835,0.044485,0.051505,0.055796,0.051246,0.035837,0.013409,0.053164,0.051613,0.033337,0.030583,0.047603,0.046551,0.034421,0.027894,0.024107,0.025466,0.029665,0.024785,0.016615,1
9.6168,15.1632,5.1025,2.7051,0.72085,-3.9746,0.5186,-2.0648,-0.0349,0.22158,-0.55823,-1.8333,0.49538,-0.54043,-0.0068234,-0.016121,-0.002349,0.0018456,0.00127,0.0014641,-0.0041263,0.0058131,0.00072341,-0.00034551,-0.00021139,0.0077881,0.0007537,-0.0015524,-0.00013715,-0.00027676,-8.57E-5,-6.66E-5,4.34E-5,-0.00018988,1.28E-5,3.10E-5,0.0004731,0.00013221,0.00016995,6.75E-5,0.00049639,8.79E-5,0.27222,0.78656,0.49981,0.39598,0.4049,0.49907,0.5119,0.44536,0.34059,0.29098,0.34456,0.3985,0.3063,0.22196,0.038432,0.087527,0.061483,0.064371,0.059667,0.065931,0.069228,0.045331,0.046101,0.040105,0.050851,0.048137,0.046047,0.028496,0.014909,0.043436,0.036022,0.032658,0.032706,0.036769,0.038082,0.028438,0.026175,0.020607,0.026092,0.024417,0.02524,0.014788,1
9.8234,15.4342,5.4373,2.8806,-0.028188,-3.6396,0.8557,-1.8998,0.23648,0.4976,-0.62144,-2.2259,0.22993,-0.91697,0.001239,0.0015682,0.0049867,0.0023355,-0.0011163,0.0049118,-0.0010453,0.0040209,-0.0020867,0.0018616,3.76E-5,0.0050378,-0.0024687,-0.0019536,4.11E-5,6.29E-5,-4.82E-5,-0.00014672,-0.00031667,7.61E-5,-0.00013467,-0.00036302,0.00039058,-0.00013293,-0.00049877,-0.00047584,0.0003725,-0.00027793,0.227,0.70648,0.562,0.36518,0.32844,0.50971,0.52932,0.50035,0.27014,0.26863,0.28431,0.40221,0.3728,0.22235,0.040527,0.096731,0.081666,0.047955,0.044333,0.067376,0.068925,0.068416,0.04076,0.038474,0.045055,0.054046,0.051049,0.026322,0.011169,0.043462,0.037838,0.023104,0.024336,0.035083,0.03526,0.032197,0.019737,0.019064,0.021606,0.028131,0.023387,0.014295,1
9.5559,16.7042,5.5682,-0.055611,-0.56176,-1.1905,0.043275,-0.44472,1.746,1.371,-1.906,-1.0126,0.10262,-0.038602,-0.0015483,-0.0045048,-0.0018171,0.0031195,0.00067222,-0.0030352,-0.0013337,0.00081114,-0.0023496,-0.0011914,-0.0031659,-0.0029789,-0.0013145,0.001034,0.00031943,0.00021101,0.00051663,-0.00045035,-0.00054954,3.70E-5,0.00021524,-0.0003479,0.00038831,0.0003594,-0.00015114,0.00034631,-0.00012982,-0.00015942,0.38388,0.75624,0.36055,0.33491,0.23285,0.25656,0.22201,0.25456,0.23591,0.26822,0.2352,0.22036,0.20025,0.22343,0.060503,0.12458,0.043783,0.048733,0.033433,0.034603,0.03042,0.042959,0.041936,0.044434,0.036557,0.036876,0.033545,0.029378,0.018963,0.036476,0.021277,0.021457,0.01632,0.0159,0.015501,0.019588,0.016986,0.016528,0.015381,0.01425,0.015324,0.013462,1
